generation,elite_fitness,mean_fitness,elite_fitness,elite_min_radius,elite_highest_platform_reached,elite_mountain_collision_ratio,elite_flying_ratio,elite_wall_proximity_ratio,elite_long_path_ratio,elite_total_motor_effort,elite_useless_motor_effort,elite_links,mean_min_radius,mean_highest_platform_reached,mean_mountain_contact_ratio,mean_flying_ratio,mean_wall_proximity_ratio,mean_long_path_ratio,mean_total_motor_effort,mean_useless_motor_effort,mean_links
45,42096.33332687058,4717.945581172035,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.82601704603403,2.4517425127138875e-16,0.02645833333333333,0.0,0.09970833333333333,1.7345104656268728,1260.3849986395915,662.3303050537215,3.066666666666667
46,42096.33332687058,7486.621886376986,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.709666428658003,2.2759572004815707e-16,0.007027777777777777,0.0,0.01986111111111111,1.6167799440332862,987.6812153618406,0.6475424880955212,2.8
47,42096.33332687058,7066.188657043915,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.875386065440335,2.3037127760972e-16,0.017805555555555557,0.0,0.0,0.828177606486839,900.9471146516439,65.25723642060824,2.466666666666667
48,42096.33332687058,6808.143770970539,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.796531196570297,0.00017824905177548923,0.0024444444444444444,0.010291666666666668,0.07508333333333332,1.3584415337974638,1243.0298339265262,273.08100789689377,3.033333333333333
49,42096.33332687058,6696.80802536164,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.780588134710282,2.340720210251372e-16,0.008861111111111113,0.0,0.07158333333333333,0.8607496241359123,1244.6422841313483,1109.7497605085548,2.9
50,42096.33332687058,4727.310514481188,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,7.006486871813373,2.3777276444055435e-16,0.01036111111111111,0.0,0.08169444444444444,1.5520450485099089,1130.983056962328,279.9495291677434,2.9
51,42096.33332687058,7334.851475127167,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.825437564232128,0.004947488072191472,0.008458333333333333,0.0,0.05522222222222222,1.2091583563082182,1645.7347663422163,2783.0684322326924,2.6333333333333333
52,42096.33332687058,5619.506715193324,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.789420008189377,0.024704834322273477,0.0029305555555555556,0.0,0.05727777777777778,1.7708156039996892,1241.5132872280399,395.4155984588889,2.8333333333333335
53,42096.33332687058,8010.469674335254,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.80288994406955,0.000528473495816568,0.018472222222222223,0.0,0.012250000000000002,0.9638413550344063,1061.8976176843546,367.2602300140384,2.7666666666666666
54,42096.33332687058,7782.516827663896,42096.33332687058,5.154320105571667,1.3877787807814457e-16,0.029583333333333333,0.0,0.0,1.2018898411974321,982.6585022306109,0.0,3.0,6.796771237013901,2.4702462297909734e-16,0.01898611111111111,0.0,0.08191666666666667,1.7095342426935352,1366.3470482101986,332.4477849094511,2.7666666666666666
